From	To
O60675	MAFK
Q8N0Y2	ZNF444
Q6ZMU5	TRIM72
O15344	MID1
Q6NV74	CRACDL
Q13886	KLF9
Q8N442	GUF1
Q9Y221	NIP7
Q9H4B0	OSGEPL1
Q8NEY3	SPATA4
Q6UWL2	SUSD1
Q9UIH9	KLF15
Q86TP1	PRUNE1
Q9GZX3	CHST6
Q99811	PRRX2
Q8NHY2	COP1
Q9BWM7	SFXN3
O75475	PSIP1
Q9H209	OR10A4
P11049	CD37
P41236	PPP1R2
P38919	EIF4A3
O43660	PLRG1
Q8N2E2	VWDE
Q9H6X5	C19orf44
Q9Y257	KCNK6
P00748	F12
Q68DQ2	CRYBG3
P53007	SLC25A1
Q6E0U4	DMKN
Q96FN9	DTD2
P04628	WNT1
Q9NW75	GPATCH2
Q13009	TIAM1
Q5HYC2	KIAA2026
Q2TB18	ASTE1
P51809	VAMP7
Q8IWC1	MAP7D3
Q15811	ITSN1
P42766	RPL35
Q86XT4	TRIM50
Q13683	ITGA7
Q13200	PSMD2
Q13895	BYSL
P55085	F2RL1
Q8NDW4	ZNF248
Q7L5N1	COPS6
Q8TBF8	FAM81A
Q9UHH9	IP6K2
Q02833	RASSF7
Q99666	RGPD5
Q99666	RGPD6
Q8IWI9	MGA
Q8IUD2	ERC1
Q9NVP1	DDX18
Q17RN3	FAM98C
Q8IUQ4	SIAH1
P14207	FOLR2
O60502	OGA
O14617	AP3D1
Q6PEW1	ZCCHC12
Q8WXH4	ASB11
P33763	S100A5
O75764	TCEA3
Q86XI2	NCAPG2
P62857	RPS28
P78509	RELN
Q9H9S0	NANOG
O14490	DLGAP1
Q5VV43	KIAA0319
Q9BV73	CEP250
Q9ULK4	MED23
P59542	TAS2R19
Q9Y2L9	LRCH1
Q8WWF8	CAPSL
Q8TDG4	HELQ
A0A0B4J279	TRAV21
P30279	CCND2
Q7L2H7	EIF3M
Q8N6G5	CSGALNACT2
P50990	CCT8
O75503	CLN5
Q6UUV7	CRTC3
Q9BWP8	COLEC11
Q96PC5	MIA2
A1X283	SH3PXD2B
P01889	HLA-B
Q9BSJ5	C17orf80
Q5VYY1	ANKRD22
P63165	SUMO1
Q5JUK2	SOHLH1
Q8WXU2	DNAAF4
O60266	ADCY3
Q9BSF8	BTBD10
O95858	TSPAN15
P82094	TMF1
P40313	CTRL
Q9HCK5	AGO4
P43405	SYK
Q96F63	CCDC97
Q14954	KIR2DS1
Q92743	HTRA1
Q8TE77	SSH3
Q8N9A8	CNEP1R1
P25815	S100P
Q969Z3	MTARC2
Q04656	ATP7A
Q99622	C12orf57
Q8IWA4	MFN1
Q9NX31	OSER1
P06396	GSN
P33552	CKS2
Q8N5S3	C2orf73
P10588	NR2F6
Q96P31	FCRL3
Q8IWY9	CDAN1
P0DP24	CALM2
B6A8C7	TARM1
Q92782	DPF1
Q9BRK5	SDF4
Q9NVC6	MED17
Q9BV40	VAMP8
P55895	RAG2
Q7Z4N2	TRPM1
Q0GE19	SLC10A7
Q99572	P2RX7
Q13765	NACA
Q96MB7	HARBI1
Q12766	HMGXB3
P19878	NCF2
Q9UEE5	STK17A
P52292	KPNA2
O75190	DNAJB6
O95484	CLDN9
Q6P2H8	TMEM53
Q9UIL1	SCOC
Q9Y4A8	NFE2L3
P14373	TRIM27
Q14526	HIC1
O75083	WDR1
Q96LD4	TRIM47
Q8IXI2	RHOT1
Q9Y5U8	MPC1
Q9Y3D8	AK6
O00142	TK2
P35348	ADRA1A
O15260	SURF4
Q6ZNE9	RUFY4
Q03014	HHEX
Q9P2K6	KLHL42
P41225	SOX3
P28845	HSD11B1
Q5JY77	GPRASP1
Q9H9L3	ISG20L2
Q96QA6	YPEL2
Q6PIJ6	FBXO38
Q8TAP8	PPP1R35
Q8TF01	PNISR
Q969E4	TCEAL3
Q14206	RCAN2
Q6PL45	BRICD5
Q9H1Z9	TSPAN10
Q8IWZ5	TRIM42
Q9H0M4	ZCWPW1
Q9H8G1	ZNF430
P49354	FNTA
P08069	IGF1R
Q01628	IFITM3
Q86TE4	LUZP2
Q8N9M5	TMEM102
Q5T7W7	TSTD2
O94868	FCHSD2
Q8N443	RIBC1
P46940	IQGAP1
Q00059	TFAM
Q9NR30	DDX21
Q15544	TAF11
Q92834	RPGR
Q6P7N7	TMEM81
P01344	IGF2
Q9NPF8	ADAP2
Q96A72	MAGOHB
Q96LR2	LURAP1
Q6IQ55	TTBK2
Q8NDD1	C1orf131
Q14011	CIRBP
P13598	ICAM2
Q15858	SCN9A
Q14573	ITPR3
P11245	NAT2
Q96IU2	ZBED3
O75376	NCOR1
P09543	CNP
P51523	ZNF84
Q7L0X2	ERICH6
P08582	MELTF
Q76MJ5	ERN2
P51580	TPMT
W5XKT8	SPACA6
Q0VAQ4	SMAGP
Q58DX5	NAALADL2
Q7Z6P3	RAB44
Q9Y5S1	TRPV2
Q14147	DHX34
Q96ES6	MFSD3
Q9BV20	MRI1
Q9BRY0	SLC39A3
Q96F07	CYFIP2
O60359	CACNG3
Q9NV56	MRGBP
P16615	ATP2A2
P18085	ARF4
Q8NEF9	SRFBP1
Q5VTT5	MYOM3
Q9HB40	SCPEP1
Q6MZQ0	PRR5L
Q13835	PKP1
Q9C0K0	BCL11B
P52741	ZNF134
Q7L8W6	DPH6
O95390	GDF11
Q96N46	TTC14
Q96JT2	SLC45A3
P17858	PFKL
Q96D59	RNF183
Q96BS2	TESC
Q13555	CAMK2G
Q9HC44	GPBP1L1
Q8ND23	CARMIL3
P55157	MTTP
P78346	RPP30
P60508	ERVFRD-1
Q07864	POLE
Q96D71	REPS1
P05161	ISG15
Q7RTS1	BHLHA15
P12814	ACTN1
Q8WY54	PPM1E
Q92484	SMPDL3A
P35408	PTGER4
Q13492	PICALM
Q4G0J3	LARP7
O00762	UBE2C
Q9Y6N3	CLCA3P
Q05084	ICA1
Q8TE56	ADAMTS17
Q06136	KDSR
Q6P2I7	EBLN2
O00479	HMGN4
A6NJZ7	RIMBP3C
P01562	IFNA1
P01562	IFNA13
P54652	HSPA2
O75912	DGKI
P04626	ERBB2
P30793	GCH1
Q8NAP1	CASTOR3P
Q8WU68	U2AF1L4
P10746	UROS
P51636	CAV2
Q9H0H5	RACGAP1
P20160	AZU1
P07316	CRYGB
Q86WI3	NLRC5
Q5QJE6	DNTTIP2
Q5BKT4	ALG10
Q9UHQ9	CYB5R1
O14654	IRS4
Q719H9	KCTD1
Q9Y279	VSIG4
Q9Y4C4	MFHAS1
O15072	ADAMTS3
P08238	HSP90AB1
Q99447	PCYT2
Q8NHV5	MOSMO
Q7Z4N8	P4HA3
Q68DX3	FRMPD2
Q8NEJ9	NGDN
Q9Y278	HS3ST2
Q9H5V8	CDCP1
Q16570	ACKR1
Q92502	STARD8
Q15782	CHI3L2
P52740	ZNF132
Q16563	SYPL1
Q14202	ZMYM3
Q6PJF5	RHBDF2
Q8N0Z2	ABRA
Q8NI51	CTCFL
Q9H6B9	EPHX3
Q06481	APLP2
P32971	TNFSF8
Q9NYS0	NKIRAS1
Q8WWF6	DNAJB3
Q8IXH7	NELFCD
P11926	ODC1
P09622	DLD
Q9Y5H0	PCDHGA3
Q86UW7	CADPS2
Q96H20	SNF8
O95238	SPDEF
O76036	NCR1
Q9Y5P4	CERT1
Q7Z422	SZRD1
P01100	FOS
P18507	GABRG2
P22680	CYP7A1
Q9BUD6	SPON2
Q6ZT98	TTLL7
P02461	COL3A1
Q6L8G9	KRTAP5-6
Q00604	NDP
Q96PQ6	ZNF317
P83881	RPL36A
Q8TB68	PRR7
Q08828	ADCY1
Q9ULD0	OGDHL
O43320	FGF16
O00237	RNF103
P16452	EPB42
P35070	BTC
Q15041	ARL6IP1
O60481	ZIC3
Q9NQC3	RTN4
Q0VG99	MESP2
Q9NXC2	GFOD1
P25092	GUCY2C
Q9Y446	PKP3
Q7L2J0	MEPCE
Q9GZZ8	LACRT
Q8NCF0	CLEC18C
P02818	BGLAP
P30414	NKTR
P13994	YJU2B
O00358	FOXE1
P02656	APOC3
Q658W2	DKFZp666O0110
Q9NP62	GCM1
Q96PR1	KCNC2
Q8N6N6	NATD1
Q96S52	PIGS
P54098	POLG
O60814	H2BC12
Q9BTP7	FAAP24
Q9NUY8	TBC1D23
Q16629	SRSF7
Q9Y2H8	ZNF510
P25105	PTAFR
Q4G163	FBXO43
Q16819	MEP1A
Q14669	TRIP12
Q13907	IDI1
Q15054	POLD3
Q9Y5L3	ENTPD2
P40305	IFI27
P17509	HOXB6
O95206	PCDH8
Q9BZI7	UPF3B
P08247	SYP
Q12893	TMEM115
O15160	POLR1C
Q00325	SLC25A3
Q05397	PTK2
Q5GH70	XKR9
Q9H3R5	CENPH
Q58A45	PAN3
Q96BV0	ZNF775
P29033	GJB2
Q14896	MYBPC3
Q6P2E9	EDC4
Q8WZ73	RFFL
Q9P2J2	IGSF9
O43598	DNPH1
A6ND01	IZUMO1R
Q4LE39	ARID4B
Q96QP1	ALPK1
Q8N8D9	IRF1-AS1
Q9Y5I4	PCDHAC2
A8K554	ZNF815P
Q6UWM5	GLIPR1L1
P35499	SCN4A
P23527	H2BC17
Q56NI9	ESCO2
Q13508	ART3
O95665	NTSR2
Q8WVS4	DYNC2I1
P20807	CAPN3
Q8NCK7	SLC16A11
Q6UY11	DLK2
O75152	ZC3H11A
P14652	HOXB2
P25940	COL5A3
P31641	SLC6A6
P19652	ORM2
P40238	MPL
O75094	SLIT3
Q8N131	TMEM123
Q96PU8	QKI
O60678	PRMT3
Q16595	FXN
Q9UFF9	CNOT8
Q14703	MBTPS1
Q5MY95	ENTPD8
P35610	SOAT1
Q03164	KMT2A
P55795	HNRNPH2
Q8N9N7	LRRC57
Q8NHW4	CCL4L1
Q8NHW4	CCL4L2
Q99460	PSMD1
Q8NDX9	LY6G5B
Q9UQD0	SCN8A
Q8TBQ9	TMEM167A
Q9ULC0	EMCN
P31150	GDI1
Q9NV92	NDFIP2
A0A075B700	TRAJ31
Q6UXV0	GFRAL
Q2M1P5	KIF7
P00736	C1R
Q3C1V0	MS4A18
Q96PS8	AQP10
P38484	IFNGR2
C9JL84	HHLA1
Q96A99	PTX4
Q96H12	MSANTD3
Q9NYZ1	TVP23B
Q9UBD6	RHCG
P35367	HRH1
Q7Z553	MDGA2
Q6P582	MZT2A
Q9Y5W3	KLF2
P17643	TYRP1
Q7LBC6	KDM3B
Q6UXB0	FAM131A
Q86XT2	VPS37D
O75323	NIPSNAP2
Q8TEW6	DOK4
Q13227	GPS2
Q676U5	ATG16L1
Q96LB3	IFT74
O43768	ENSA
P23743	DGKA
Q8WZ42	TTN
Q96FJ2	DYNLL2
Q8TF72	SHROOM3
Q0PNE2	ELP6
O15303	GRM6
Q96PV6	LENG8
Q7Z2W4	ZC3HAV1
Q16890	TPD52L1
Q9NP79	VTA1
P45381	ASPA
Q9BTE6	AARSD1
P21695	GPD1
Q16676	FOXD1
Q9H3S3	TMPRSS5
P08567	PLEK
Q9HCS7	XAB2
Q9HCE3	ZNF532
Q8NGI3	OR56B1
P98169	ZXDB
Q8NHS0	DNAJB8
Q7Z7K0	CMC1
Q16670	ZSCAN26
Q96SF7	TBX15
P17735	TAT
Q8IZR5	CMTM4
Q16828	DUSP6
Q96AV8	E2F7
O95716	RAB3D
Q99558	MAP3K14
Q5SRH9	TTC39A
Q8IWL1	SFTPA2
Q9H4I9	SMDT1
P18074	ERCC2
P0C0S5	H2AZ1
Q86UE3	ZNF546
Q5JUK3	KCNT1
A0A1B0GTZ2	CCDC196
P07315	CRYGC
P62304	SNRPE
O95429	BAG4
Q6NT52	CGB2
P33316	DUT
Q9Y2A7	NCKAP1
Q04727	TLE4
O60909	B4GALT2
Q58F21	BRDT
P35573	AGL
Q9BRJ6	C7orf50
Q86UD0	SAPCD2
Q969Y2	GTPBP3
Q8WXF7	ATL1
O43815	STRN
Q969J3	BORCS5
Q9NS84	CHST7
P12544	GZMA
Q01831	XPC
Q96MS0	ROBO3
P0C7M4	RHOXF2B
Q99969	RARRES2
Q8NHX4	SPATA3
P15088	CPA3
Q9Y305	ACOT9
Q14DG7	TMEM132B
Q96PN7	TRERF1
P55347	PKNOX1
P51993	FUT6
P41238	APOBEC1
A0AV02	SLC12A8
Q68D06	SLFN13
Q15836	VAMP3
P17813	ENG
O00321	ETV2
P56182	RRP1
P35749	MYH11
Q9Y471	CMAHP
P21815	IBSP
Q6ZUL3	LINC03042
O94811	TPPP
P08865	RPSA
Q5VU97	CACHD1
Q7Z6G3	NECAB2
O60522	TDRD6
Q15910	EZH2
P62854	RPS26
O43581	SYT7
Q8N4H5	TOMM5
Q13241	KLRD1
Q96MG2	JSRP1
P14651	HOXB3
P40937	RFC5
Q5TG30	ARHGAP40
Q13480	GAB1
Q9NS71	GKN1
Q13164	MAPK7
Q06190	PPP2R3A
P10909	CLU
Q9H9B1	EHMT1
Q9H6B1	ZNF385D
P53609	PGGT1B
Q495W5	FUT11
Q32M88	PGGHG
Q6YHU6	THADA
P54710	FXYD2
Q96LL4	C8orf48
P09683	SCT
Q9Y6B2	EID1
Q9P2J5	LARS1
Q06495	SLC34A1
Q8N157	AHI1
Q96AM1	MRGPRF
Q8N1A0	KRT222
Q9C0D4	ZNF518B
Q5T0N5	FNBP1L
Q9Y6Q6	TNFRSF11A
Q9NRR1	CYTL1
P32970	CD70
Q19T08	ECSCR
A6NJW9	CD8B2
Q5EG05	CARD16
Q96MU8	KREMEN1
P07437	TUBB
Q9UII2	ATP5IF1
Q96PY0	PSMG3-AS1
Q9NW15	ANO10
Q6PJ69	TRIM65
Q96D53	COQ8B
Q9H0Y0	ATG10
Q99470	SDF2
Q07869	PPARA
Q8N9V2	TRIML1
Q15388	TOMM20
Q96E11	MRRF
Q86Y29	BAGE3
Q8TE67	EPS8L3
Q7Z7K2	ZNF467
Q9H7M9	VSIR
Q9NRL3	STRN4
P0CJ69	MTRNR2L2
Q15546	MMD
O75762	TRPA1
Q9Y3A3	MOB4
O15228	GNPAT
Q9UJ55	MAGEL2
Q8N0V1	ZNF295-AS1
P06127	CD5
P09488	GSTM1
Q9BYR5	KRTAP4-2
P26367	PAX6
Q16777	H2AC20
O43242	PSMD3
Q9UQB8	BAIAP2
Q9H0N5	PCBD2
Q7Z5L7	PODN
O94906	PRPF6
Q15650	TRIP4
Q9BYT1	SLC17A9
Q05BQ5	MBTD1
P28300	LOX
Q92838	EDA
P0C263	SBK2
Q01453	PMP22
Q8NGR8	OR1L8
Q460N3	PARP15
Q8IUE6	H2AC21
Q96L12	CALR3
Q9P275	USP36
Q9BQE6	LBHD1
P54284	CACNB3
Q8N6I4	LYSET
O00270	GPR31
Q13472	TOP3A
Q8NCA9	ZNF784
B1AL88	NALF1
P12645	BMP3
Q9GZP9	DERL2
Q52LW3	ARHGAP29
Q9HBM0	VEZT
Q8IV48	ERI1
O14524	NEMP1
Q9BZR8	BCL2L14
O43292	GPAA1
Q9UKB1	FBXW11
Q9UNH7	SNX6
Q9NUL3	STAU2
Q63ZE4	SLC22A10
Q86XR2	NIBAN3
Q6XUX3	DSTYK
P49716	CEBPD
P17612	PRKACA
A4D0S4	LAMB4
Q05329	GAD2
Q1L5Z9	LONRF2
Q6UWQ7	IGFL2
Q8IZ83	ALDH16A1
O60682	MSC
Q9Y3M9	ZNF337
Q6ZV89	SH2D5
P20700	LMNB1
Q96IT6	ARHGAP5-AS1
Q6ZRF8	RNF207
Q9BRV3	SLC50A1
Q16665	HIF1A
Q9BSU1	PHAF1
Q6F5E8	CARMIL2
P20336	RAB3A
Q9BS26	ERP44
Q9NTI5	PDS5B
Q9BXY5	CAPS2
Q9BRT8	ZNG1A
Q15569	TESK1
O60449	LY75
Q13093	PLA2G7
Q9H2H8	PPIL3
P32302	CXCR5
Q969P6	TOP1MT
Q53H64	ANKRD40CL
Q9UNA1	ARHGAP26
Q96KA5	CLPTM1L
Q9BRP4	PAAF1
Q9UJU5	FOXD3
P49221	TGM4
Q96HA4	C1orf159
Q16586	SGCA
Q53HL2	CDCA8
Q5VTL8	PRPF38B
Q9BWG4	SSBP4
Q96AT9	RPE
Q15386	UBE3C
Q9HCH0	NCKAP5L
Q02880	TOP2B
O14863	SLC30A4
Q9HCI7	MSL2
Q6AI14	SLC9A4
Q9H114	CSTL1
Q13516	OLIG2
O14682	ENC1
Q8WWP7	GIMAP1
Q04724	TLE1
Q04900	CD164
Q9BTD8	RBM42
Q99983	OMD
Q16620	NTRK2
A6NK02	TRIM75
O75023	LILRB5
Q9H4D0	CLSTN2
Q86TA1	MOB3B
Q13428	TCOF1
Q68D10	SPTY2D1
Q8TCG2	PI4K2B
Q9H254	SPTBN4
P25101	EDNRA
P16109	SELP
Q6Q759	SPAG17
Q9HBI5	C3orf14
Q14161	GIT2
Q13011	ECH1
Q5TAP6	UTP14C
Q9BSY9	DESI2
O14558	HSPB6
P22455	FGFR4
Q0P5P2	C17orf67
Q8NFR9	IL17RE
Q86YV5	PRAG1
P13807	GYS1
Q9Y5W7	SNX14
P55957	BID
O43602	DCX
O96008	TOMM40
Q9GZK3	OR2B2
Q96DC9	OTUB2
P37231	PPARG
Q9NWS0	PIH1D1
Q13113	PDZK1IP1
P35269	GTF2F1
Q9HAW0	BRF2
Q8WWA1	TMEM40
Q9P126	CLEC1B
Q14160	SCRIB
Q9ULJ8	PPP1R9A
Q92777	SYN2
Q58A44	PCOTH
A8MWY0	ELAPOR2
Q9UGH3	SLC23A2
Q9BVI0	PHF20
Q14498	RBM39
P51674	GPM6A
Q92478	CLEC2B
Q9HCC0	MCCC2
Q8NH21	OR4F5
O60478	GPR137B
Q6PIU2	NCEH1
Q08945	SSRP1
Q86Y07	VRK2
Q16143	SNCB
P34972	CNR2
Q86U02	LINC00596
O95478	NSA2
O95861	BPNT1
Q86W33	TPRA1
O15400	STX7
Q8N0V4	LGI2
Q96GX5	MASTL
P10997	IAPP
Q12905	ILF2
P11021	HSPA5
Q9UPU5	USP24
P0C5Y9	H2AB1
Q9Y3C5	RNF11
Q5TH69	ARFGEF3
B2RV13	CFAP97D1
O76093	FGF18
Q9ULU4	ZMYND8
Q9BUQ8	DDX23
P22304	IDS
Q9Y520	PRRC2C
O00155	GPR25
Q5JU69	TOR2A
Q08AD1	CAMSAP2
Q96CQ1	SLC25A36
Q9NZQ8	TRPM5
Q9Y5R8	TRAPPC1
A6NDY0	PABPN1L
P78371	CCT2
Q9UJZ1	STOML2
Q9C040	TRIM2
P21673	SAT1
P08397	HMBS
O95251	KAT7
P24462	CYP3A7
P12271	RLBP1
O43294	TGFB1I1
O15321	TM9SF1
Q13607	OR2F1
Q9NV88	INTS9
Q9Y6X8	ZHX2
Q9UGP5	POLL
P14868	DARS1
O75459	PAGE1
Q92521	PIGB
A0PJZ3	GXYLT2
P42263	GRIA3
Q6ZUT6	CCDC9B
O00764	PDXK
Q13445	TMED1
P51572	BCAP31
Q9H008	LHPP
P04217	A1BG
Q96HH9	GRAMD2B
Q92622	RUBCN
P31350	RRM2
P30566	ADSL
Q8N8K9	KIAA1958
P80188	LCN2
Q9UKT8	FBXW2
Q6PH85	DCUN1D2
Q8NBF6	AVL9
Q15173	PPP2R5B
Q8IZD4	DCP1B
Q8N1W2	ZNF710
O95857	TSPAN13
Q8NFZ3	NLGN4Y
Q3B7T1	EDRF1
Q9NPF4	OSGEP
P05067	APP
P15260	IFNGR1
Q86YW9	MED12L
P02489	CRYAA
Q53GS9	USP39
P48039	MTNR1A
Q96EQ8	RNF125
Q86V97	KBTBD6
P49427	CDC34
Q8TAC1	RFESD
Q96PN6	ADCY10
P13010	XRCC5
P16444	DPEP1
Q86W34	AMZ2
Q8WY91	THAP4
Q9Y295	DRG1
Q6UWH6	TEX261
Q5VZE5	NAA35
P34969	HTR7
Q9UHF1	EGFL7
P48146	NPBWR2
Q5T2D3	OTUD3
Q15853	USF2
P05546	SERPIND1
Q8TE96	DQX1
O94898	LRIG2
P09326	CD48
Q6ZNK6	TIFAB
Q86V20	SHLD2
Q8IYI0	SHLD1
P59998	ARPC4
Q5T8I3	EEIG2
O75052	NOS1AP
Q9P1A6	DLGAP2
P01303	NPY
Q96HT8	MRFAP1L1
Q96BP3	PPWD1
Q7Z6W7	DNAJB7
Q9C0C9	UBE2O
O75385	ULK1
Q5JSZ5	PRRC2B
Q9UJV3	MID2
Q13308	PTK7
Q9H6R7	WDCP
P24390	KDELR1
P51449	RORC
Q9BW71	HIRIP3
Q9H334	FOXP1
O14657	TOR1B
Q9NRR3	CDC42SE2
Q8IYN6	UBALD2
P20396	TRH
Q8N126	CADM3
O94763	URI1
O95817	BAG3
Q7Z7L7	ZER1
P45378	TNNT3
Q9UPX8	SHANK2
A6NM11	LRRC37A2
P47895	ALDH1A3
O75443	TECTA
Q12972	PPP1R8
Q9NP78	ABCB9
Q13488	TCIRG1
Q9NZM1	MYOF
Q9P127	LUZP4
O43402	EMC8
Q9H3Z4	DNAJC5
Q6XR72	SLC30A10
Q96N87	SLC6A18
Q8N0U6	LINC00518
Q9UBE0	SAE1
Q8WWR8	NEU4
O43707	ACTN4
Q92947	GCDH
Q9H2D1	SLC25A32
P09466	PAEP
Q9H4I8	SERHL2
P61952	GNG11
Q9NYP9	MIS18A
Q9BPX3	NCAPG
Q9BY27	DGCR6L
Q14119	VEZF1
Q3B7S5	SMIM21
Q9H5P4	PDZD7
Q2TAM9	TUSC1
Q99459	CDC5L
Q8NEG5	ZSWIM2
Q9NYL9	TMOD3
Q6X4W1	NSMF
Q7Z7C8	TAF8
O14994	SYN3
Q8NBJ7	SUMF2
P04090	RLN2
Q6UX53	TMT1B
Q10570	CPSF1
Q86TI4	WDR86
Q9Y3B4	SF3B6
Q8WXS5	CACNG8
Q6ZN54	DEF8
O95159	ZFPL1
Q9NUB1	ACSS1
Q8WUU4	ZNF296
Q9BUN1	MENT
Q7Z3H4	SAMD7
Q5TEZ4	LINC01590
Q8IVD9	NUDCD3
P13984	GTF2F2
Q4G0X9	CCDC40
Q15303	ERBB4
P35590	TIE1
A8K010	LINC00473
Q9BYE3	LCE3D
Q5T6F0	DCAF12
Q9H8E8	KAT14
Q6P2M8	PNCK
Q12797	ASPH
P19075	TSPAN8
Q5U4P2	ASPHD1
Q9Y5J3	HEY1
Q9P0K7	RAI14
Q8TB05	UBALD1
Q13087	PDIA2
Q5T5F5	ADAMTSL4-AS1
Q13072	BAGE
Q6IS24	GALNT17
P15173	MYOG
Q96SK3	ZNF607
Q9H9R9	DBNDD1
P0DW28	RBM10
P49796	RGS3
Q53GQ0	HSD17B12
P19447	ERCC3
M0R2J8	DCDC1
Q9Y673	ALG5
O15240	VGF
Q8N3J3	HROB
Q6N022	TENM4
P01138	NGF
Q8NEA5	C19orf18
O95819	MAP4K4
P62312	LSM6
Q7Z6G8	ANKS1B
Q13972	RASGRF1
P23786	CPT2
Q9P0K1	ADAM22
O00327	BMAL1
Q13415	ORC1
P10826	RARB
Q5JRV8	TMEM255A
Q9H9J2	MRPL44
Q8N0W5	IQCK
A0A0B4J276	TRAV25
Q70CQ3	USP30
P43631	KIR2DS2
P07951	TPM2
P22830	FECH
P0C851	PIRT
P14621	ACYP2
O95772	STARD3NL
Q7RTS9	DYM
Q9ULH7	MRTFB
Q96DN5	TBC1D31
Q9GZM7	TINAGL1
Q9NS98	SEMA3G
P17980	PSMC3
P49116	NR2C2
P57054	PIGP
Q9UK32	RPS6KA6
Q5W0Z9	ZDHHC20
Q7Z5M8	ABHD12B
O76076	CCN5
Q6PUV4	CPLX2
P30419	NMT1
Q9Y334	VWA7
Q9NR11	ZNF302
Q9NRF9	POLE3
Q96SZ4	ZSCAN10
Q5GH72	XKR7
Q8NI38	NFKBID
P98179	RBM3
P23258	TUBG1
Q05682	CALD1
Q7Z713	ANKRD37
P51816	AFF2
O43422	THAP12
Q9HAK2	EBF2
A8MUU1	FABP5P3
Q8WVN6	SECTM1
Q9NZU1	FLRT1
Q8IVH4	MMAA
P51151	RAB9A
Q8N2H4	SYS1
Q9BUL8	PDCD10
P14678	SNRPB
Q9NSU2	TREX1
Q9UGN5	PARP2
Q99878	H2AC14
Q86UR1	NOXA1
Q9Y5X9	LIPG
Q9BYV6	TRIM55
Q9BTT4	MED10
O75897	SULT1C4
Q9BY44	EIF2A
Q9P212	PLCE1
Q495A1	TIGIT
Q86Y27	BAGE5
Q96RW7	HMCN1
Q01813	PFKP
Q6P9F0	CCDC62
Q9NQ79	CRTAC1
Q86TB3	ALPK2
Q9ULB5	CDH7
Q9Y2V3	RAX
O94910	ADGRL1
Q96CC6	RHBDF1
Q9NPG8	ZDHHC4
Q53H82	LACTB2
O95622	ADCY5
Q13368	MPP3
Q8IWT6	LRRC8A
Q9Y5J5	PHLDA3
Q96JF6	ZNF594
P05015	IFNA16
Q9Y478	PRKAB1
Q9BX69	CARD6
Q6PHR2	ULK3
O75886	STAM2
Q5T1J6	FAM182A
Q5JUR7	TEX30
Q96GD0	PDXP
Q96CA5	BIRC7
O95279	KCNK5
Q9NXL6	SIDT1
P49848	TAF6
Q9BUT9	MCRIP2
P50570	DNM2
Q9UM00	TMCO1
Q641Q3	METRNL
Q63HM9	PLCXD3
P23921	RRM1
Q9UQ90	SPG7
Q9BRL7	SEC22C
A8MUH7	PDZK1P1
P46093	GPR4
Q9H173	SIL1
O60671	RAD1
Q9H853	TUBA4B
O43513	MED7
O14810	CPLX1
Q8TDX6	CSGALNACT1
Q14657	LAGE3
Q96HN2	AHCYL2
Q9Y5F8	PCDHGB7
O95096	NKX2-2
Q9H239	MMP28
Q6ZMJ4	IL34
P30533	LRPAP1
Q8NEP9	ZNF555
Q6ZRH7	CATSPERG
P31327	CPS1
Q8N8N0	RNF152
Q96A26	FAM162A
A0A087X0K7	TRBV17
O43353	RIPK2
Q9Y314	NOSIP
Q14204	DYNC1H1
Q99944	EGFL8
P15151	PVR
Q8N187	CARF
A6NI79	CCDC69
Q99445	GML
Q9Y3B7	MRPL11
O94875	SORBS2
O15528	CYP27B1
Q92908	GATA6
Q9NPB1	NT5M
Q92556	ELMO1
P59942	MCCD1
Q9NYW4	TAS2R5
Q14592	ZNF460
Q96JN8	NEURL4
P49760	CLK2
Q8WVB3	HEXD
Q9NV66	TYW1
Q96LW7	CARD19
P26010	ITGB7
Q96CS3	FAF2
P15813	CD1D
Q9NYP3	DONSON
Q765P7	MTSS2
P41182	BCL6
Q7Z602	GPR141
P08254	MMP3
Q9UIF9	BAZ2A
Q16514	TAF12
Q15849	SLC14A2
O75817	POP7
P08118	MSMB
Q8WXS8	ADAMTS14
P20702	ITGAX
P0DTE4	UGT2A1
O75439	PMPCB
P53794	SLC5A3
Q96PM5	RCHY1
Q8TC17	GRAPL
P0DTU3	TRA
P53384	NUBP1
Q9H4D5	NXF3
Q8N7B1	HORMAD2
Q96MH2	HEXIM2
Q8N9W8	GARIN2
P09012	SNRPA
Q9HBE4	IL21
P17213	BPI
Q53FT3	HIKESHI
P63208	SKP1
Q6ZMG9	CERS6
P68871	HBB
Q5QNW6	H2BC18
O00253	AGRP
Q9P2S5	WRAP73
Q9H040	SPRTN
Q6UXE8	BTNL3
P62266	RPS23
Q9NX38	ABITRAM
P61006	RAB8A
O43439	CBFA2T2
Q96BQ1	FAM3D
Q5T7N3	KANK4
A6NKT7	RGPD3
Q96DR4	STARD4
P45983	MAPK8
Q4G0P3	HYDIN
Q14149	MORC3
Q9Y5H1	PCDHGA2
Q8IUR6	CREBRF
P55316	FOXG1
B4DS77	SHISA9
Q6P1L8	MRPL14
Q13126	MTAP
Q6UQ28	PLET1
P04271	S100B
P54792	DVL1P1
Q13319	CDK5R2
Q8N0Z6	TTC5
P35680	HNF1B
P62873	GNB1
Q9Y5E4	PCDHB5
P98196	ATP11A
O94985	CLSTN1
Q9UDR5	AASS
Q9ULJ7	ANKRD50
